customer_id,last_order_date,days_since_purchase,lifetime_value,total_orders,churn_risk_flag
15770,2010-04-06 11:47:00,5908,86.40,1,Active
18186,2009-12-17 10:22:00,6018,86.28,1,Active
18090,2010-10-14 12:32:00,5717,86.25,1,Active
13803,2011-03-29 12:57:00,5551,86.20,3,Active
15726,2010-11-14 16:12:00,5686,86.10,1,Active
12544,2011-11-03 16:15:00,5332,86.00,1,Active
14753,2011-09-13 14:50:00,5383,86.00,2,Active
15052,2011-01-24 15:52:00,5615,85.80,1,Active
16955,2011-06-08 10:36:00,5480,85.74,3,Active
13994,2011-10-31 11:10:00,5335,85.70,3,Active
16790,2011-11-07 16:19:00,5328,85.68,2,Active
15001,2010-11-10 13:51:00,5690,85.64,2,Active
16632,2010-08-11 11:39:00,5781,85.50,2,Active
15957,2011-11-08 12:14:00,5327,85.49,3,Active
13887,2011-05-19 17:22:00,5500,85.32,1,Active
14026,2010-08-26 10:31:00,5766,85.20,2,Active
13807,2010-12-07 15:48:00,5663,84.90,2,Active
17441,2009-12-07 13:32:00,6028,84.90,1,Active
17288,2011-11-27 13:29:00,5308,84.88,3,Active
12825,2010-07-06 13:56:00,5817,84.75,2,Active
16451,2011-09-13 09:17:00,5383,84.72,3,Active
17078,2011-11-03 18:49:00,5332,84.41,1,Active
17271,2009-12-03 13:49:00,6032,84.20,1,Active
17237,2011-11-17 12:55:00,5318,84.02,3,Active
12479,2011-11-28 13:26:00,5307,84.00,1,Active
12547,2011-05-26 12:38:00,5493,84.00,3,Active
16469,2011-11-16 12:25:00,5319,83.64,5,Active
15557,2011-11-11 12:46:00,5324,83.55,1,Active
15103,2011-11-08 14:53:00,5327,83.40,2,Active
18187,2010-03-18 09:49:00,5927,83.40,1,Active
17099,2010-06-24 16:25:00,5829,83.40,1,Active
15598,2011-10-17 16:04:00,5349,83.20,2,Active
15094,2010-09-02 16:55:00,5759,83.00,2,Active
17555,2011-11-20 12:22:00,5315,82.95,5,Active
15660,2011-05-19 10:16:00,5500,82.90,4,Active
14332,2011-11-17 11:54:00,5318,82.85,4,Active
16910,2011-12-05 12:51:00,5300,82.83,7,Active
16763,2011-05-25 11:52:00,5494,82.80,2,Active
15648,2011-05-19 15:53:00,5500,82.75,2,Active
14971,2011-11-04 17:07:00,5331,82.51,3,Active
13265,2011-10-17 15:02:00,5349,82.50,1,Active
17279,2011-10-13 11:58:00,5353,82.40,1,Active
13433,2010-07-22 17:21:00,5801,82.35,2,Active
12832,2011-11-07 13:30:00,5328,82.20,2,Active
15709,2011-03-01 10:38:00,5579,82.16,2,Active
16624,2011-09-20 12:39:00,5376,82.07,2,Active
12452,2011-11-23 10:28:00,5312,82.00,2,Active
12960,2010-08-13 11:33:00,5779,81.90,2,Active
14851,2011-03-28 14:59:00,5552,81.78,2,Active
14443,2011-07-24 11:40:00,5434,81.75,3,Active
14330,2010-03-26 09:10:00,5919,81.75,1,Active
18135,2010-10-11 12:34:00,5720,81.60,1,Active
14513,2011-05-17 12:21:00,5502,81.60,1,Active
14941,2010-05-10 11:30:00,5874,81.60,1,Active
12873,2010-01-27 09:50:00,5977,81.60,1,Active
17413,2010-05-19 11:11:00,5865,81.60,1,Active
13215,2010-11-02 18:26:00,5698,81.60,1,Active
15373,2011-08-16 08:52:00,5411,81.59,7,Active
16823,2010-11-17 16:46:00,5683,81.46,4,Active
13109,2011-10-11 10:16:00,5355,81.41,3,Active
13785,2010-10-07 09:23:00,5724,81.40,2,Active
14279,2010-07-07 08:42:00,5816,81.36,1,Active
14622,2011-06-08 12:42:00,5480,81.30,1,Active
16435,2010-07-15 12:00:00,5808,81.28,2,Active
15020,2010-11-25 13:29:00,5675,81.25,1,Active
16169,2011-12-01 15:28:00,5304,81.24,3,Active
14487,2011-11-13 12:17:00,5322,81.11,6,Active
16285,2010-03-03 16:03:00,5942,81.10,1,Active
16246,2010-09-06 12:04:00,5755,81.10,2,Active
16522,2010-09-30 10:54:00,5731,81.00,2,Active
15322,2011-09-15 09:34:00,5381,80.81,2,Active
17854,2011-04-26 16:53:00,5523,80.64,4,Active
16094,2011-11-10 16:51:00,5325,80.61,5,Active
16658,2010-12-06 13:47:00,5664,80.55,6,Active
16939,2010-03-28 12:44:00,5917,80.50,2,Active
13572,2011-05-18 11:59:00,5501,80.50,1,Active
17992,2010-11-15 13:04:00,5685,80.45,1,Active
14304,2010-11-25 10:20:00,5675,80.40,2,Active
18071,2010-12-09 10:33:00,5661,80.40,4,Active
13474,2011-04-17 13:53:00,5532,80.21,2,Active
15745,2011-11-20 13:45:00,5315,80.20,3,Active
14663,2010-10-05 13:21:00,5726,80.13,2,Active
13046,2011-03-18 15:43:00,5562,80.00,2,Active
12807,2010-11-21 14:21:00,5679,80.00,1,Active
16165,2010-07-22 14:17:00,5801,79.90,1,Active
16414,2010-10-04 12:19:00,5727,79.69,3,Active
17472,2011-06-01 14:57:00,5487,79.64,4,Active
16794,2011-08-23 13:51:00,5404,79.58,8,Active
13311,2011-07-12 14:26:00,5446,79.50,1,Active
12542,2010-08-12 19:12:00,5780,79.46,2,Active
14706,2010-03-31 11:09:00,5914,79.45,1,Active
16448,2011-05-25 16:28:00,5494,79.34,2,Active
15835,2011-07-25 12:50:00,5433,79.30,3,Active
14237,2010-04-28 10:04:00,5886,79.30,1,Active
15670,2011-02-16 10:50:00,5592,79.20,2,Active
18001,2011-09-14 11:21:00,5382,79.15,3,Active
15429,2011-11-13 12:28:00,5322,79.04,2,Active
13499,2011-09-27 09:33:00,5369,78.90,2,Active
16641,2010-01-07 12:22:00,5997,78.90,1,Active
14729,2010-12-01 12:43:00,5669,78.87,2,Active
17910,2009-12-13 16:04:00,6022,78.80,1,Active
17557,2011-11-25 12:57:00,5310,78.78,2,Active
15626,2011-09-26 10:03:00,5370,78.78,3,Active
12985,2011-11-11 12:44:00,5324,78.78,1,Active
15160,2010-12-17 14:15:00,5653,78.75,2,Active
13080,2011-06-13 14:59:00,5475,78.61,3,Active
12903,2010-10-07 12:39:00,5724,78.60,1,Active
13157,2010-10-26 14:42:00,5705,78.60,3,Active
15293,2010-02-12 11:54:00,5961,78.60,1,Active
14804,2011-12-01 11:20:00,5304,78.30,1,Active
14222,2011-06-15 16:42:00,5473,78.20,1,Active
16494,2011-02-16 12:49:00,5592,78.16,1,Active
16515,2011-02-01 13:09:00,5607,78.15,4,Active
14018,2010-03-04 14:23:00,5941,78.10,1,Active
14644,2010-10-18 09:40:00,5713,78.06,2,Active
15417,2011-09-15 15:26:00,5381,78.00,1,Active
15378,2010-09-03 11:30:00,5758,78.00,2,Active
17035,2011-02-01 12:27:00,5607,77.95,1,Active
15169,2009-12-13 11:16:00,6022,77.95,1,Active
16802,2010-01-29 13:44:00,5975,77.81,2,Active
18183,2011-04-26 15:26:00,5523,77.80,2,Active
16201,2011-12-06 16:02:00,5299,77.70,4,Active
17471,2010-08-22 11:53:00,5770,77.70,1,Active
12570,2010-01-26 17:28:00,5978,77.52,1,Active
13439,2011-03-29 14:20:00,5551,77.51,3,Active
15917,2011-04-06 10:40:00,5543,77.49,4,Active
14056,2011-12-08 13:36:00,5297,77.45,10,Active
14383,2011-10-06 13:00:00,5360,77.28,2,Active
15528,2011-03-30 16:14:00,5550,77.25,1,Active
16916,2011-11-16 12:08:00,5319,77.25,4,Active
17768,2011-12-01 13:22:00,5304,77.16,3,Active
13614,2011-11-15 14:47:00,5320,77.00,4,Active
13158,2011-09-06 11:58:00,5390,76.86,2,Active
14897,2011-12-02 10:32:00,5303,76.75,3,Active
14749,2010-08-17 12:36:00,5775,76.75,1,Active
12923,2011-10-06 16:20:00,5360,76.70,3,Active
12465,2011-11-22 16:34:00,5313,76.60,2,Active
15376,2011-10-30 15:04:00,5336,76.56,3,Active
14700,2011-11-07 14:40:00,5328,76.53,4,Active
15071,2011-03-09 10:19:00,5571,76.50,3,Active
15977,2011-11-22 13:29:00,5313,76.50,2,Active
17536,2011-06-15 13:23:00,5473,76.50,1,Active
13307,2010-04-26 13:28:00,5888,76.50,1,Active
16196,2010-08-08 11:40:00,5784,76.50,1,Active
15033,2011-11-14 13:12:00,5321,76.47,8,Active
17397,2011-11-17 14:08:00,5318,76.45,3,Active
12350,2011-02-02 16:01:00,5606,76.40,1,Active
15084,2010-03-04 10:45:00,5941,76.32,1,Active
15263,2011-08-25 10:26:00,5402,76.20,1,Active
17521,2010-11-10 16:25:00,5690,76.20,2,Active
13248,2011-08-07 12:40:00,5420,76.02,2,Active
14980,2009-12-02 14:09:00,6033,75.95,1,Active
15643,2011-06-01 07:38:00,5487,75.90,2,Active
12771,2010-08-11 11:51:00,5781,75.90,1,Active
17124,2011-06-07 14:02:00,5481,75.88,1,Active
13741,2011-09-29 09:19:00,5367,75.80,1,Active
14242,2011-04-19 11:46:00,5530,75.70,2,Active
16348,2011-09-22 14:29:00,5374,75.69,6,Active
15420,2010-10-01 15:46:00,5730,75.66,5,Active
15877,2011-12-08 11:53:00,5297,75.62,2,Active
16633,2011-08-17 14:11:00,5410,75.60,2,Active
15552,2011-05-06 14:47:00,5513,75.60,2,Active
12434,2011-03-24 13:05:00,5556,75.60,2,Active
18192,2011-09-29 09:53:00,5367,75.60,1,Active
15959,2010-01-26 16:26:00,5978,75.55,2,Active
15018,2011-11-01 12:47:00,5334,75.55,2,Active
12808,2010-12-06 10:27:00,5664,75.50,2,Active
12593,2011-05-05 09:29:00,5514,75.50,1,Active
15566,2010-11-12 12:11:00,5688,75.35,2,Active
18134,2010-01-14 11:59:00,5990,75.30,1,Active
15407,2011-11-06 11:55:00,5329,75.29,3,Active
12566,2011-09-14 14:30:00,5382,75.00,1,Active
16714,2011-05-05 11:09:00,5514,75.00,3,Active
12874,2010-11-19 15:23:00,5681,75.00,2,Active
12579,2011-09-22 17:15:00,5374,75.00,1,Active
13794,2010-06-11 12:30:00,5842,74.90,1,Active
16223,2010-11-30 11:50:00,5670,74.77,2,Active
13987,2010-11-25 10:20:00,5675,74.70,1,Active
16535,2010-11-19 13:01:00,5681,74.67,2,Active
16693,2011-10-02 11:10:00,5364,74.66,5,Active
13146,2011-11-13 15:29:00,5322,74.60,1,Active
16240,2011-11-15 14:30:00,5320,74.50,2,Active
12485,2010-06-28 15:22:00,5825,74.40,1,Active
17726,2010-10-07 12:15:00,5724,74.40,3,Active
16975,2010-10-12 17:53:00,5719,74.40,3,Active
13589,2011-06-13 12:44:00,5475,74.30,3,Active
14951,2011-09-21 15:15:00,5375,74.28,1,Active
12769,2011-04-15 10:25:00,5534,73.95,1,Active
16464,2011-11-20 12:11:00,5315,73.94,3,Active
14620,2011-05-18 11:58:00,5501,73.93,2,Active
17607,2010-11-28 13:11:00,5672,73.80,1,Active
16667,2011-10-02 15:26:00,5364,73.63,2,Active
14516,2010-07-11 14:07:00,5812,73.63,1,Active
13060,2011-03-31 11:37:00,5549,73.53,1,Active
14157,2011-11-20 11:32:00,5315,73.50,3,Active
13020,2010-02-18 10:35:00,5955,73.50,1,Active
14126,2011-11-29 12:21:00,5306,73.50,2,Active
15307,2011-09-05 11:38:00,5391,73.40,1,Active
14046,2011-02-28 14:48:00,5580,73.39,1,Active
14947,2011-08-01 09:31:00,5426,73.35,4,Active
16913,2011-02-22 12:56:00,5586,73.34,2,Active
17720,2011-08-18 16:32:00,5409,73.30,6,Active
15794,2009-12-02 15:10:00,6033,73.20,1,Active
18207,2010-07-28 14:26:00,5795,73.16,1,Active
16908,2009-12-17 13:35:00,6018,72.89,1,Active
15933,2011-11-18 13:14:00,5317,72.78,2,Active
13537,2010-10-10 12:45:00,5721,72.75,2,Active
14754,2010-10-10 10:22:00,5721,72.75,3,Active
13980,2010-08-09 11:10:00,5783,72.72,2,Active
15106,2011-10-05 14:14:00,5361,72.46,4,Active
17836,2011-10-23 16:13:00,5343,72.39,1,Active
15576,2011-11-02 12:03:00,5333,72.35,1,Active
12514,2010-03-08 12:18:00,5937,72.32,1,Active
13924,2011-12-08 09:39:00,5297,72.12,3,Active
16138,2010-11-26 12:13:00,5674,72.10,1,Active
13617,2011-10-30 13:50:00,5336,72.10,5,Active
14633,2011-03-18 17:07:00,5562,72.00,1,Active
12650,2011-12-06 16:34:00,5299,72.00,1,Active
12654,2011-11-29 10:10:00,5306,72.00,4,Active
13187,2011-01-06 18:57:00,5633,71.92,4,Active
17437,2010-06-28 11:11:00,5825,71.91,1,Active
15675,2011-09-19 13:48:00,5377,71.90,3,Active
17274,2010-11-09 12:06:00,5691,71.85,1,Active
13855,2010-04-22 10:10:00,5892,71.85,3,Active
13812,2011-10-28 14:27:00,5338,71.85,3,Active
18072,2011-06-07 10:44:00,5481,71.76,1,Active
17248,2011-08-11 13:34:00,5416,71.66,2,Active
17143,2010-10-18 15:27:00,5713,71.64,2,Active
16129,2010-10-28 14:29:00,5703,71.58,3,Active
14751,2010-01-24 13:37:00,5980,71.55,2,Active
16649,2010-07-07 15:41:00,5816,71.55,1,Active
13300,2010-11-16 17:10:00,5684,71.55,2,Active
13262,2010-11-15 12:20:00,5685,71.50,2,Active
16970,2010-03-23 13:50:00,5922,71.40,1,Active
13967,2011-07-17 12:02:00,5441,71.40,2,Active
15146,2011-06-28 12:09:00,5460,71.40,2,Active
18276,2010-10-04 08:21:00,5727,71.40,4,Active
13852,2010-04-08 09:06:00,5906,71.40,1,Active
16324,2011-08-03 12:54:00,5424,71.39,2,Active
18160,2011-10-13 15:50:00,5353,71.30,2,Active
17097,2011-12-07 17:05:00,5298,71.29,8,Active
16958,2010-09-30 14:25:00,5731,71.27,1,Active
17476,2010-11-09 10:21:00,5691,71.25,2,Active
17402,2011-10-20 12:40:00,5346,71.24,6,Active
17633,2011-11-08 13:25:00,5327,71.20,3,Active
13011,2010-12-02 17:22:00,5668,71.10,1,Active
15036,2011-09-28 15:42:00,5368,71.10,3,Active
14510,2010-11-29 12:46:00,5671,70.90,2,Active
15427,2011-11-06 14:29:00,5329,70.85,3,Active
12882,2011-11-30 16:18:00,5305,70.80,1,Active
16048,2010-06-08 12:36:00,5845,70.80,1,Active
18053,2011-09-30 09:05:00,5366,70.80,2,Active
16689,2011-09-18 13:29:00,5378,70.80,1,Active
17002,2011-09-15 12:40:00,5381,70.80,2,Active
15469,2011-08-11 16:54:00,5416,70.80,2,Active
15624,2011-08-15 11:38:00,5412,70.80,3,Active
18167,2011-11-16 15:56:00,5319,70.80,2,Active
12607,2011-10-10 16:06:00,5356,70.70,1,Active
13485,2010-11-08 14:24:00,5692,70.70,3,Active
16574,2010-10-12 09:25:00,5719,70.50,2,Active
17926,2011-07-29 14:39:00,5429,70.50,3,Active
16688,2011-10-27 16:11:00,5339,70.50,2,Active
18284,2010-10-04 11:33:00,5727,70.40,1,Active
16214,2010-09-30 13:57:00,5731,70.40,1,Active
16792,2011-03-02 14:39:00,5578,70.34,4,Active
15229,2010-05-02 13:50:00,5882,70.20,1,Active
13729,2010-01-24 14:57:00,5980,70.18,1,Active
16730,2011-10-18 14:11:00,5348,70.10,3,Active
12977,2011-07-06 16:40:00,5452,70.04,3,Active
13352,2011-10-10 13:55:00,5356,69.80,1,Active
15068,2011-10-24 14:47:00,5342,69.74,4,Active
15132,2011-10-14 14:00:00,5352,69.70,3,Active
14550,2011-11-29 12:12:00,5306,69.60,4,Active
15973,2010-10-07 08:33:00,5724,69.50,2,Active
17830,2011-12-08 12:28:00,5297,69.40,3,Active
13588,2011-11-09 12:49:00,5326,69.30,4,Active
13800,2011-02-03 12:27:00,5605,69.30,2,Active
18031,2010-11-26 11:00:00,5674,69.20,1,Active
16359,2011-02-10 10:08:00,5598,69.20,3,Active
14604,2010-03-16 13:00:00,5929,69.15,1,Active
17349,2011-06-13 14:29:00,5475,69.10,4,Active
12718,2011-09-29 16:38:00,5367,68.85,1,Active
14624,2010-06-03 10:11:00,5850,68.53,1,Active
15631,2010-03-07 14:52:00,5938,68.46,1,Active
14906,2010-09-20 16:30:00,5741,68.44,1,Active
13804,2011-07-21 17:08:00,5437,68.40,2,Active
18189,2011-03-17 09:49:00,5563,68.40,2,Active
16012,2011-11-04 13:25:00,5331,68.35,3,Active
18110,2011-11-20 12:34:00,5315,68.34,2,Active
12878,2011-04-17 13:07:00,5532,68.20,2,Active
18216,2011-11-08 16:55:00,5327,68.10,1,Active
16596,2010-12-08 16:18:00,5662,68.10,2,Active
17963,2010-08-25 15:58:00,5767,68.01,3,Active
16965,2011-04-27 12:08:00,5522,67.94,1,Active
13431,2010-09-20 14:38:00,5741,67.84,1,Active
15715,2010-06-02 09:54:00,5851,67.80,3,Active
14042,2009-12-14 15:07:00,6021,67.80,1,Active
16321,2011-01-20 12:11:00,5619,67.80,3,Active
14965,2011-09-04 13:15:00,5392,67.67,1,Active
13467,2011-11-29 10:01:00,5306,67.65,2,Active
13322,2011-11-22 14:21:00,5313,67.62,1,Active
17912,2010-12-15 16:50:00,5655,67.59,4,Active
12509,2011-02-28 14:45:00,5580,67.50,1,Active
14960,2011-06-21 13:38:00,5467,67.50,1,Active
14429,2010-11-01 10:08:00,5699,67.50,1,Active
17395,2010-07-19 15:34:00,5804,67.50,1,Active
18046,2010-02-28 11:36:00,5945,67.49,1,Active
15120,2011-07-29 09:48:00,5429,67.45,1,Active
15076,2011-06-20 08:23:00,5468,67.40,2,Active
13710,2011-11-08 08:16:00,5327,67.20,2,Active
13447,2011-11-16 13:38:00,5319,67.16,3,Active
14201,2011-10-10 13:27:00,5356,67.06,5,Active
15174,2011-01-21 09:06:00,5618,66.94,2,Active
14022,2011-04-28 14:39:00,5521,66.90,1,Active
13686,2010-11-24 14:44:00,5676,66.88,2,Active
14928,2010-03-22 09:14:00,5923,66.75,1,Active
17520,2011-10-17 12:04:00,5349,66.70,1,Active
15028,2011-12-01 14:06:00,5304,66.65,5,Active
14400,2010-10-27 13:59:00,5704,66.60,2,Active
17011,2010-02-26 09:47:00,5947,66.60,1,Active
17229,2011-09-04 13:56:00,5392,66.56,2,Active
17258,2010-11-08 12:37:00,5692,66.45,2,Active
14218,2011-10-28 10:00:00,5338,66.42,1,Active
15286,2011-10-21 11:08:00,5345,66.40,1,Active
13893,2011-02-15 11:30:00,5593,66.40,1,Active
14871,2011-12-06 13:42:00,5299,66.35,6,Active
16398,2011-07-08 15:16:00,5450,66.20,2,Active
15088,2011-10-03 14:05:00,5363,66.05,1,Active
14071,2011-12-06 12:12:00,5299,66.05,5,Active
12614,2011-03-07 10:22:00,5573,66.00,1,Active
16890,2010-08-20 11:23:00,5772,66.00,2,Active
13412,2010-03-29 16:28:00,5916,66.00,1,Active
14948,2011-11-16 17:16:00,5319,66.00,3,Active
15629,2010-09-15 13:46:00,5746,66.00,2,Active
17111,2011-10-23 15:59:00,5343,65.96,2,Active
18285,2010-02-17 10:24:00,5956,65.90,1,Active
17996,2010-11-25 11:00:00,5675,65.84,3,Active
17432,2010-10-25 13:57:00,5706,65.80,4,Active
15237,2011-09-22 15:28:00,5374,65.76,3,Active
14133,2011-01-28 11:27:00,5611,65.50,1,Active
14012,2011-03-07 12:26:00,5573,65.40,1,Active
15187,2011-09-09 10:05:00,5387,65.40,3,Active
16272,2011-08-15 10:53:00,5412,65.35,1,Active
16822,2010-01-22 14:22:00,5982,65.34,1,Active
16274,2010-12-01 15:35:00,5669,65.30,1,Active
13056,2010-06-06 14:10:00,5847,65.25,1,Active
13400,2010-05-06 09:00:00,5878,65.25,1,Active
14200,2010-04-01 13:01:00,5913,65.25,1,Active
13314,2011-12-08 12:29:00,5297,65.22,2,Active
14724,2010-04-28 13:26:00,5886,65.15,1,Active
16344,2010-02-09 12:16:00,5964,65.10,1,Active
12789,2011-10-05 13:34:00,5361,64.95,3,Active
12608,2010-10-31 10:49:00,5700,64.90,1,Active
15111,2011-10-04 08:56:00,5362,64.85,3,Active
16323,2010-05-11 09:48:00,5873,64.80,1,Active
16576,2010-10-15 13:37:00,5716,64.80,1,Active
15116,2011-10-13 12:17:00,5353,64.80,3,Active
13454,2010-03-08 14:40:00,5937,64.74,1,Active
15490,2010-10-05 13:11:00,5726,64.65,1,Active
17376,2011-09-30 12:36:00,5366,64.60,3,Active
18130,2011-11-24 14:40:00,5311,64.60,2,Active
16127,2011-10-31 13:58:00,5335,64.56,2,Active
15200,2010-08-02 09:38:00,5790,64.50,1,Active
14722,2011-07-15 14:58:00,5443,64.50,3,Active
12447,2011-04-10 13:25:00,5539,64.50,1,Active
12513,2011-08-19 10:51:00,5408,64.50,1,Active
13212,2011-11-20 12:40:00,5315,64.45,3,Active
17172,2011-09-22 09:36:00,5374,64.44,3,Active
12991,2010-11-15 13:43:00,5685,64.41,1,Active
17252,2011-08-15 09:45:00,5412,64.38,2,Active
14890,2011-03-31 11:57:00,5549,64.30,3,Active
17411,2011-03-23 13:44:00,5557,64.20,2,Active
15241,2011-10-04 09:05:00,5362,64.02,7,Active
13204,2009-12-08 14:56:00,6027,63.98,1,Active
15918,2011-06-02 11:42:00,5486,63.98,3,Active
15801,2011-10-10 15:42:00,5356,63.80,2,Active
17639,2010-11-17 16:11:00,5683,63.65,5,Active
17748,2010-06-30 13:49:00,5823,63.65,1,Active
15239,2011-11-29 14:14:00,5306,63.60,2,Active
13867,2011-11-08 15:48:00,5327,63.60,3,Active
16060,2010-08-02 15:26:00,5790,63.60,1,Active
15765,2010-02-11 10:25:00,5962,63.60,1,Active
16358,2011-12-08 15:09:00,5297,63.60,3,Active
17438,2010-06-16 10:37:00,5837,63.60,2,Active
15931,2010-10-07 16:46:00,5724,63.35,1,Active
13674,2010-10-03 10:41:00,5728,63.30,1,Active
15938,2011-05-22 15:03:00,5497,63.30,3,Active
15126,2010-06-21 12:31:00,5832,63.30,2,Active
13900,2011-03-22 10:13:00,5558,63.30,4,Active
12404,2010-01-26 16:25:00,5978,63.24,1,Active
15261,2011-07-27 15:20:00,5431,63.20,2,Active
13770,2010-09-29 12:41:00,5732,63.10,2,Active
13444,2010-11-30 13:02:00,5670,63.09,2,Active
13428,2011-11-29 14:20:00,5306,62.91,2,Active
14712,2011-09-25 14:58:00,5371,62.88,2,Active
16286,2010-03-26 09:58:00,5919,62.85,1,Active
17062,2010-12-16 12:31:00,5654,62.81,3,Active
18156,2011-11-27 12:24:00,5308,62.80,2,Active
18039,2010-11-30 13:07:00,5670,62.80,4,Active
17114,2011-12-04 12:17:00,5301,62.78,6,Active
17269,2010-11-19 11:12:00,5681,62.76,1,Active
13289,2009-12-16 11:53:00,6019,62.70,1,Active
13432,2010-05-17 13:18:00,5867,62.66,2,Active
14819,2011-10-06 13:41:00,5360,62.60,3,Active
13675,2011-07-11 12:57:00,5447,62.58,2,Active
17648,2011-04-04 10:29:00,5545,62.52,2,Active
17540,2010-08-03 10:33:00,5789,62.50,2,Active
15512,2010-12-15 12:01:00,5655,62.50,2,Active
16817,2011-12-07 11:03:00,5298,62.44,5,Active
16069,2010-10-18 10:32:00,5713,62.40,1,Active
13850,2011-08-02 14:04:00,5425,62.40,1,Active
15832,2011-03-30 15:29:00,5550,62.40,1,Active
14991,2010-10-05 13:01:00,5726,62.35,1,Active
14256,2010-12-10 11:44:00,5660,62.30,3,Active
16431,2011-02-15 14:08:00,5593,62.20,2,Active
17128,2011-01-09 12:02:00,5630,62.20,1,Active
13582,2010-04-01 11:38:00,5913,62.20,1,Active
15504,2011-09-19 13:45:00,5377,62.16,4,Active
15943,2010-02-28 12:49:00,5945,62.10,2,Active
14531,2010-08-17 10:16:00,5775,62.00,1,Active
16898,2011-11-13 15:44:00,5322,61.98,5,Active
13723,2010-10-20 14:59:00,5711,61.95,2,Active
17813,2011-11-25 16:13:00,5310,61.92,3,Active
14170,2010-11-29 13:10:00,5671,61.80,3,Active
13898,2011-01-18 10:28:00,5621,61.80,2,Active
13761,2011-10-20 14:01:00,5346,61.74,3,Active
13746,2010-10-22 11:55:00,5709,61.70,1,Active
12751,2010-09-21 12:49:00,5740,61.69,1,Active
12393,2011-04-08 09:45:00,5541,61.60,2,Active
13411,2011-08-24 13:57:00,5403,61.55,1,Active
14676,2010-09-21 09:26:00,5740,61.44,1,Active
14115,2010-07-26 12:36:00,5797,61.40,2,Active
17371,2011-11-22 13:30:00,5313,61.39,6,Active
16188,2011-10-26 12:19:00,5340,61.30,3,Active
14843,2010-09-29 12:39:00,5732,61.20,1,Active
17708,2010-11-02 08:57:00,5698,61.20,2,Active
15736,2010-09-30 14:19:00,5731,61.20,1,Active
17080,2010-11-25 17:55:00,5675,61.20,2,Active
18043,2011-05-17 12:40:00,5502,61.14,2,Active
16080,2011-09-19 10:42:00,5377,61.10,2,Active
12853,2011-07-28 11:22:00,5430,61.00,3,Active
14428,2011-11-03 16:30:00,5332,60.89,3,Active
16193,2011-04-17 11:45:00,5532,60.78,2,Active
15863,2010-04-01 15:40:00,5913,60.75,2,Active
17076,2011-03-11 08:59:00,5569,60.75,2,Active
16935,2010-10-14 13:09:00,5717,60.73,1,Active
12804,2010-08-31 11:58:00,5761,60.60,2,Active
14118,2010-10-07 11:59:00,5724,60.60,1,Active
14122,2010-10-29 15:11:00,5702,60.60,1,Active
13540,2010-08-29 14:20:00,5763,60.58,2,Active
12460,2010-09-09 13:51:00,5752,60.40,1,Active
13605,2010-11-17 17:16:00,5683,60.40,2,Active
13720,2011-08-15 12:46:00,5412,60.40,2,Active
16678,2011-08-12 16:07:00,5415,60.39,2,Active
17586,2010-03-30 13:12:00,5915,60.30,1,Active
12611,2011-10-18 13:12:00,5348,60.22,1,Active
18074,2010-07-22 10:31:00,5801,60.20,1,Active
15278,2010-02-12 14:54:00,5961,60.20,1,Active
12952,2011-09-22 16:37:00,5374,60.10,1,Active
12788,2010-09-02 14:21:00,5759,60.00,4,Active
15728,2010-11-25 10:39:00,5675,60.00,2,Active
12955,2011-11-02 12:34:00,5333,60.00,1,Active
14764,2011-10-24 11:54:00,5342,60.00,1,Active
17339,2010-12-09 14:44:00,5661,60.00,1,Active
16410,2009-12-05 14:51:00,6030,60.00,1,Active
16540,2010-10-21 17:22:00,5710,60.00,1,Active
15250,2010-03-09 07:35:00,5936,60.00,1,Active
12361,2011-02-25 13:51:00,5583,60.00,4,Active
12890,2011-11-15 17:26:00,5320,59.95,2,Active
18059,2011-10-26 14:36:00,5340,59.90,2,Active
17073,2011-11-22 11:47:00,5313,59.83,3,Active
16869,2011-11-17 12:02:00,5318,59.79,4,Active
14677,2010-04-26 09:48:00,5888,59.70,1,Active
16445,2011-11-06 12:32:00,5329,59.65,3,Active
