customer_id,lifetime_value,days_since_purchase,total_orders,churn_risk_flag
13246,55.45743648290779,26,3,Active
13247,1678.7393622433142,194,26,Mid Value At Risk
13248,394.65702995570075,336,26,Active
13249,624.2914551497084,422,18,Active
13250,2755.262496423369,238,32,Mid Value At Risk
13251,55.10692588730187,321,14,Active
13252,836.0223535877998,497,47,Active
13253,61.595918472099974,75,3,Active
13254,376.60335711776133,435,1,Active
13255,1302.9558952977184,163,26,Mid Value At Risk
13256,454.583347423616,299,24,Active
13257,4697.482767968747,29,49,Active
13258,655.0758764461658,165,35,Active
13259,309.89839271571793,337,14,Active
13260,198.88327600293601,186,3,Active
13261,345.26724712030534,54,13,Active
13262,372.85170823500493,295,47,Active
13263,56.950805010116035,42,14,Active
13264,369.08785117657715,412,21,Active
13265,499.25297317318507,285,26,Active
13266,1026.2331822823369,427,3,Mid Value At Risk
13267,855.3891747002464,387,40,Active
13268,986.9016219253334,138,4,Active
13269,6.719082969693431,187,36,Active
13270,196.38024690427437,490,43,Active
13271,867.0206091769896,398,1,Active
13272,529.3023275280195,204,40,Active
13273,4.262113908378563,431,47,Active
13274,1305.733996393124,42,33,Active
13275,1185.5733831871019,350,7,Mid Value At Risk
13276,636.000704929788,416,11,Active
13277,55.020023981142316,288,27,Active
13278,1163.7101247279834,426,14,Mid Value At Risk
13279,701.1054116733745,416,22,Active
13280,1218.4613136202247,26,16,Active
13281,1114.6454887256346,371,46,Mid Value At Risk
13282,1299.6496542815448,385,12,Mid Value At Risk
13283,583.8623202807022,56,49,Active
13284,120.96024614753927,253,46,Active
13285,889.7410282352821,122,10,Active
13286,775.0652855482275,106,24,Active
13287,1084.622017302717,130,46,Mid Value At Risk
13288,148.94897781080974,337,18,Active
13289,173.50575556866949,158,22,Active
13290,1768.803795345167,376,9,Mid Value At Risk
13291,1108.9644470969681,231,17,Mid Value At Risk
13292,1910.7626911564485,455,38,Mid Value At Risk
13293,1137.4222420982246,308,40,Mid Value At Risk
13294,727.3633327816922,91,13,Active
13295,849.3601684471404,393,37,Active
13296,1759.5025681597228,22,6,Active
13297,691.7308281632284,290,21,Active
13298,800.5890303451247,110,36,Active
13299,136.1342186804343,49,7,Active
13300,513.8434446533518,129,36,Active
13301,1008.1442406971428,73,25,Active
13302,252.80235754398842,340,11,Active
13303,180.77220338543412,53,44,Active
13304,301.3001735802394,467,14,Active
13305,221.13064650747654,356,45,Active
13306,193.56822159403998,380,29,Active
13307,442.5006944931489,168,10,Active
13308,1907.3703654151107,45,48,Active
13309,565.8936796469056,452,5,Active
13310,166.52551235540682,393,8,Active
13311,64.07628071075712,105,46,Active
13312,952.9930758830773,150,5,Active
13313,386.0481252878615,146,24,Active
13314,1380.0179528972847,204,40,Mid Value At Risk
13315,861.8974238854113,362,26,Active
13316,1272.6556537666584,299,6,Mid Value At Risk
13317,253.90408948349753,167,16,Active
13318,943.0572065619323,201,36,Active
13319,245.28750570694467,134,12,Active
13320,2238.403727480843,211,11,Mid Value At Risk
13321,809.3041490590062,48,3,Active
13322,313.85567242868757,126,44,Active
13323,251.23382921307856,239,37,Active
13324,169.49249463415654,7,6,Active
13325,949.0136086059844,464,19,Active
13326,197.4528508300163,453,18,Active
13327,723.6938377033171,272,16,Active
13328,245.9106728072792,385,23,Active
13329,867.6940067293458,371,43,Active
13330,1349.6589722317076,37,37,Active
13331,1204.1532891471074,487,9,Mid Value At Risk
13332,1144.535899301216,211,3,Mid Value At Risk
13333,166.3305058655468,165,8,Active
13334,74.02997520406383,125,38,Active
13335,960.3800189257448,337,4,Active
13336,367.5323397758232,192,12,Active
13337,452.99487971302847,218,44,Active
13338,25.315633169043046,214,31,Active
13339,240.42631254259797,62,25,Active
13340,27.405212182063828,328,16,Active
13341,1690.8009791494314,445,42,Mid Value At Risk
13342,223.13294639595648,381,14,Active
13343,651.9575230844031,161,13,Active
13344,31.807481344436766,66,41,Active
13345,879.3236876916066,286,7,Active
13346,312.0995195458643,239,12,Active
13347,1825.592395728774,20,37,Active
13348,1752.249778562993,188,4,Mid Value At Risk
13349,314.7785812337088,82,2,Active
13350,1849.7924110489434,363,35,Mid Value At Risk
13351,4449.341788918698,202,44,Mid Value At Risk
13352,1396.2778831538094,408,3,Mid Value At Risk
13353,1490.800393481624,132,4,Mid Value At Risk
13354,229.08900793674783,37,38,Active
13355,687.7438388085324,132,12,Active
13356,55.69952580584088,77,19,Active
13357,79.78372947844375,89,10,Active
13358,5444.600975911426,461,1,High Value At Risk
13359,316.37924752767145,402,17,Active
13360,1103.2450141032896,253,16,Mid Value At Risk
13361,1314.6648941852757,344,9,Mid Value At Risk
13362,1561.6736921146603,194,9,Mid Value At Risk
13363,4835.317748834587,176,9,Mid Value At Risk
13364,221.12627711727768,33,12,Active
13365,32.950004765554354,58,41,Active
13366,423.7234448731062,467,15,Active
13367,111.4838364591651,201,2,Active
13368,18.144938626038332,28,11,Active
13369,357.5633940202663,35,11,Active
13370,1225.0126434864487,487,8,Mid Value At Risk
13371,668.1017366425967,125,32,Active
13372,300.07830332353313,394,6,Active
13373,849.8443583597332,321,20,Active
13374,211.19137471340395,42,39,Active
13375,11.588689097631475,85,35,Active
13376,1156.337597067928,393,8,Mid Value At Risk
13377,781.9864671911728,188,49,Active
13378,1149.4055567275373,111,43,Active
13379,31.773098662131783,271,34,Active
13380,1451.7914085543202,483,19,Mid Value At Risk
13381,773.070368731168,441,7,Active
13382,662.9817488594017,325,31,Active
13383,783.8404618017487,105,18,Active
13384,1598.6328935465758,406,40,Mid Value At Risk
13385,707.3231685535558,320,14,Active
13386,695.8127527870552,41,39,Active
13387,3740.401768629642,215,36,Mid Value At Risk
13388,1130.8672224957597,71,17,Active
13389,467.1383906676714,56,37,Active
13390,983.1508301249743,407,44,Active
13391,394.42847603848685,236,9,Active
13392,207.92431296333956,281,20,Active
13393,726.760986735065,475,45,Active
13394,2106.8972032929873,105,28,Active
13395,2117.633924692449,390,20,Mid Value At Risk
13396,334.7251230162104,375,41,Active
13397,600.074553989658,162,36,Active
13398,190.23619055005065,191,27,Active
13399,4346.596953611853,9,8,Active
13400,3175.63304985945,60,32,Active
13401,838.7360399088768,381,1,Active
13402,1305.4043229652611,305,17,Mid Value At Risk
13403,1004.4940828678303,225,9,Mid Value At Risk
13404,719.4647309512145,307,20,Active
13405,43.85898111357397,188,45,Active
13406,485.2297430323615,70,32,Active
13407,898.6182247513053,293,2,Active
13408,905.4001400781063,287,32,Active
13409,373.6034569170783,482,45,Active
13410,2273.612595961238,169,9,Mid Value At Risk
13411,146.52027105844675,62,30,Active
13412,555.0930652145119,349,20,Active
13413,939.230873713179,442,38,Active
13414,955.5766225677748,14,1,Active
13415,836.7527767856576,164,5,Active
13416,257.58499116914686,420,35,Active
13417,135.8780511767658,245,36,Active
13418,808.3499899939117,335,1,Active
13419,731.6380339685128,8,14,Active
13420,158.13271491725897,154,9,Active
13421,977.0013710547909,36,30,Active
13422,485.82809223022343,48,24,Active
13423,881.5195682489721,85,4,Active
13424,1453.0077127382322,28,14,Active
13425,148.80194977784095,196,25,Active
13426,15.464403296512828,446,4,Active
13427,1208.0455016567248,208,25,Mid Value At Risk
13428,752.6664061753918,470,10,Active
13429,962.2176727024008,204,35,Active
13430,1456.8928298800868,464,7,Mid Value At Risk
13431,1298.8738310236283,307,42,Mid Value At Risk
13432,2593.718569206553,104,13,Active
13433,614.1846562210105,230,4,Active
13434,536.3193242620814,426,43,Active
13435,411.1807310995524,101,36,Active
13436,133.49663076851027,29,14,Active
13437,680.0414873769214,127,18,Active
13438,259.4907037540868,338,8,Active
13439,2033.7660655208012,10,32,Active
13440,700.1013808891578,106,27,Active
13441,718.839594986146,167,42,Active
13442,350.7105313325392,466,37,Active
13443,42.71163575933508,257,23,Active
13444,25.806817232483848,295,7,Active
13445,440.39521625072473,277,12,Active
13446,70.68506389340546,65,25,Active
13447,746.8450534504206,271,3,Active
13448,1702.7239745851598,388,26,Mid Value At Risk
13449,1715.8828361214514,188,4,Mid Value At Risk
13450,860.8047824875266,317,42,Active
13451,189.826264647481,404,36,Active
13452,1590.2009797232965,138,15,Mid Value At Risk
13453,1737.9014197284191,343,32,Mid Value At Risk
13454,175.17540560576873,105,29,Active
13455,1069.7781268557123,34,10,Active
13456,270.08019286165415,380,21,Active
13457,1298.1819115343933,110,16,Active
13458,4713.411187281882,432,47,Mid Value At Risk
13459,24.38881396961881,33,19,Active
13460,1821.2677675832253,354,29,Mid Value At Risk
13461,779.6244435660504,231,18,Active
13462,2900.952689376542,317,44,Mid Value At Risk
13463,500.40505761071506,266,16,Active
13464,1503.8848570629382,182,1,Mid Value At Risk
13465,51.54042722054748,340,48,Active
13466,326.71036045682723,65,2,Active
13467,55.494242913219715,333,15,Active
13468,2962.1598852779753,1,39,Active
13469,1358.5012424725835,133,28,Mid Value At Risk
13470,1531.3989238937118,80,1,Active
13471,2224.0482142343735,271,5,Mid Value At Risk
13472,71.15545574985671,241,42,Active
13473,389.6841429768175,28,22,Active
13474,58.94727708547283,223,36,Active
13475,189.38141104401018,23,46,Active
13476,208.43314958112634,496,13,Active
13477,506.55614573597444,109,1,Active
13478,250.19443871966587,107,16,Active
13479,85.15831359225065,145,41,Active
13480,146.64908271516936,369,22,Active
13481,127.45506873036348,354,32,Active
13482,2891.813466399394,397,16,Mid Value At Risk
13483,1139.3382434412435,398,15,Mid Value At Risk
13484,2747.6742489474327,139,46,Mid Value At Risk
13485,463.48414851780115,284,42,Active
13486,260.99250622575005,298,12,Active
13487,1280.7520858547762,480,1,Mid Value At Risk
13488,315.92157764021465,99,17,Active
13489,284.635549593703,317,41,Active
13490,211.69968559054132,123,28,Active
13491,111.11451587753736,320,7,Active
13492,237.06946540498737,287,9,Active
13493,351.20065533693196,81,22,Active
13494,896.6721050792885,495,26,Active
13495,51.6861508509313,457,12,Active
13496,189.0913882198732,10,7,Active
13497,1324.484503805119,8,46,Active
13498,127.1233632995463,405,47,Active
13499,335.6250355740473,205,15,Active
13500,1599.965745629394,315,38,Mid Value At Risk
13501,134.664213081359,434,21,Active
13502,69.0886910712317,197,14,Active
13503,530.1533468298733,198,2,Active
13504,288.1099007422314,30,8,Active
13505,663.0055946250174,479,45,Active
13506,1302.916526538503,401,6,Mid Value At Risk
13507,118.01013050777517,459,37,Active
13508,695.3331532290904,20,37,Active
13509,563.3806749825544,48,33,Active
13510,124.461557449086,457,41,Active
13511,782.5296862015226,130,6,Active
13512,255.76807565699556,293,26,Active
13513,535.2856877559911,385,39,Active
13514,68.68366552808641,132,41,Active
13515,492.33293720479327,356,37,Active
13516,292.76109036377096,54,14,Active
13517,1382.4925289155856,378,37,Mid Value At Risk
13518,46.933150196493585,281,8,Active
13519,433.86304295605777,387,39,Active
13520,490.6284639916028,265,13,Active
13521,1032.8050217542693,470,13,Mid Value At Risk
13522,683.1929756518618,215,40,Active
13523,880.2005132945624,460,43,Active
13524,1200.6436350720228,458,28,Mid Value At Risk
13525,1585.5788001262679,290,18,Mid Value At Risk
13526,301.35694085253124,43,19,Active
13527,617.7916279339255,74,38,Active
13528,1466.6057457917088,350,32,Mid Value At Risk
13529,3641.389300228581,278,22,Mid Value At Risk
13530,1762.3316270990244,326,2,Mid Value At Risk
13531,371.493731360623,242,13,Active
13532,173.6959013188104,130,23,Active
13533,537.7233271519805,350,25,Active
13534,1082.725549811256,194,28,Mid Value At Risk
13535,542.715741868111,32,11,Active
13536,528.0498384059924,106,33,Active
13537,1457.265846887892,400,24,Mid Value At Risk
13538,358.78633316519586,204,2,Active
13539,1571.717857843554,1,30,Active
13540,417.7854096492011,245,17,Active
13541,318.2751056695025,72,40,Active
13542,484.0942606013703,432,34,Active
13543,1149.8914788376046,306,38,Mid Value At Risk
13544,107.74177883185045,397,22,Active
13545,174.94204684977933,15,5,Active
13546,2420.043609950838,53,48,Active
13547,154.37438580077696,428,40,Active
13548,670.9589450987107,8,16,Active
13549,692.6957408785831,330,13,Active
13550,538.0867802516257,46,26,Active
13551,827.9361097781134,325,31,Active
13552,208.91180641481432,114,39,Active
13553,643.5531332663589,147,48,Active
13554,372.39282778246536,495,23,Active
13555,866.9803430195865,166,48,Active
13556,121.79730209683657,379,12,Active
13557,676.8101273900503,139,14,Active
13558,163.91915613655922,117,18,Active
13559,261.29696488411304,299,27,Active
13560,197.44689893560445,276,28,Active
13561,161.5341183836939,404,18,Active
13562,1397.6321280828126,277,16,Mid Value At Risk
13563,269.17026511255096,338,16,Active
13564,2095.19433523243,313,13,Mid Value At Risk
13565,2803.2893891617455,178,29,Mid Value At Risk
13566,677.524560382811,330,9,Active
13567,123.4549363041829,354,26,Active
13568,375.4248638038652,154,28,Active
13569,1278.53042417383,414,41,Mid Value At Risk
13570,366.3218498789347,201,13,Active
13571,72.83060608336125,366,36,Active
13572,650.9600787111663,115,9,Active
13573,1492.0881225985065,159,47,Mid Value At Risk
13574,1271.419602313512,42,14,Active
13575,154.0169316416136,247,12,Active
13576,893.6604267518467,68,32,Active
13577,199.28644795876627,445,38,Active
13578,196.93277048939547,445,3,Active
13579,1657.6345309898861,326,16,Mid Value At Risk
13580,229.79261879370566,334,20,Active
13581,244.40244461319242,196,32,Active
13582,0.5228834512562953,90,23,Active
13583,1636.3044266309778,111,17,Active
13584,1258.4647798916667,368,16,Mid Value At Risk
13585,789.6472895380695,359,38,Active
13586,1109.886385855838,145,8,Mid Value At Risk
13587,131.94553418930386,275,19,Active
13588,490.4691950600764,179,30,Active
13589,346.1285267874742,241,34,Active
13590,78.77547487536606,326,14,Active
13591,532.6287264330409,319,22,Active
13592,2028.0138237647418,477,44,Mid Value At Risk
13593,32.70686300879918,331,17,Active
13594,275.64004272308716,464,15,Active
13595,186.0915432664638,414,48,Active
13596,217.60096055755517,153,32,Active
13597,1912.5610259077266,104,13,Active
13598,504.99327940613693,75,21,Active
13599,502.3362365289924,128,49,Active
13600,1143.6141975230921,199,40,Mid Value At Risk
13601,134.25431208983878,154,33,Active
13602,534.3974616723833,56,27,Active
13603,449.6743826811913,278,35,Active
13604,726.8777040327253,345,16,Active
13605,6178.823617649968,19,28,Active
13606,1173.8261787782187,159,34,Mid Value At Risk
13607,405.81981909147675,26,47,Active
13608,1406.1325113828061,426,1,Mid Value At Risk
13609,149.74671388893444,169,41,Active
13610,24.74987911898977,484,48,Active
13611,182.975627064757,23,31,Active
13612,332.9113666658467,47,36,Active
13613,571.6286480884484,13,44,Active
13614,763.8779447525707,217,33,Active
13615,1931.7588398335456,322,33,Mid Value At Risk
13616,570.4415940477902,194,39,Active
13617,556.5613839167621,144,18,Active
13618,41.23930153885491,73,23,Active
13619,28.428421251771987,156,23,Active
13620,640.8709738691751,77,15,Active
13621,461.2570374167185,419,26,Active
13622,1461.9776063238505,169,30,Mid Value At Risk
13623,140.1301952036476,461,25,Active
13624,20.23099512905631,287,45,Active
13625,476.87266521950215,85,16,Active
13626,216.89971888309861,416,39,Active
13627,40.70996316055902,182,48,Active
13628,1031.6195776880684,482,45,Mid Value At Risk
13629,94.66024608892023,456,14,Active
13630,749.8470580532797,315,17,Active
13631,263.9704937689992,297,12,Active
13632,152.44046637813798,112,29,Active
13633,382.1080893957342,450,32,Active
13634,1293.3544388126627,230,24,Mid Value At Risk
13635,398.1874545950043,96,13,Active
13636,1111.5021652735652,438,20,Mid Value At Risk
13637,107.26985191290656,168,15,Active
13638,1185.439045055091,378,4,Mid Value At Risk
13639,216.32789285769346,156,34,Active
13640,905.056653960845,421,28,Active
13641,667.3660333202095,105,2,Active
13642,2117.6926021027834,193,47,Mid Value At Risk
13643,391.93328957325093,489,30,Active
13644,54.764574481824134,330,26,Active
13645,15.473063178313213,439,47,Active
13646,1402.9171615027403,132,26,Mid Value At Risk
13647,595.1072619788486,355,20,Active
13648,1194.19211222814,382,42,Mid Value At Risk
13649,213.7031017952248,138,28,Active
13650,338.5983258132182,431,20,Active
